source	metaedge	target
Gene::431707	Gr>G	Gene::29928
Gene::7855	Gr>G	Gene::26140
Gene::51174	Gr>G	Gene::11014
Gene::221692	Gr>G	Gene::79872
Gene::7353	Gr>G	Gene::5627
Gene::847	Gr>G	Gene::7358
Gene::28512	Gr>G	Gene::9738
Gene::84515	Gr>G	Gene::9917
Gene::4190	Gr>G	Gene::3454
Gene::8826	Gr>G	Gene::10775
Gene::10559	Gr>G	Gene::9246
Gene::3746	Gr>G	Gene::8870
Gene::8974	Gr>G	Gene::6448
Gene::3988	Gr>G	Gene::64167
Gene::10614	Gr>G	Gene::6117
Gene::7071	Gr>G	Gene::51293
Gene::3667	Gr>G	Gene::79073
Gene::5590	Gr>G	Gene::9618
Gene::7775	Gr>G	Gene::55062
Gene::4189	Gr>G	Gene::1514
Gene::3708	Gr>G	Gene::643641
Gene::25797	Gr>G	Gene::4282
Gene::2767	Gr>G	Gene::3551
Gene::5313	Gr>G	Gene::6273
Gene::23014	Gr>G	Gene::1475
Gene::6189	Gr>G	Gene::1978
Gene::2987	Gr>G	Gene::51293
Gene::4125	Gr>G	Gene::4023
Gene::5127	Gr>G	Gene::55748
Gene::3126	Gr>G	Gene::9552
Gene::79080	Gr>G	Gene::11182
Gene::8435	Gr>G	Gene::26520
Gene::5499	Gr>G	Gene::26993
Gene::144811	Gr>G	Gene::347902
Gene::5716	Gr>G	Gene::26872
Gene::7840	Gr>G	Gene::81544
Gene::6196	Gr>G	Gene::3300
Gene::2335	Gr>G	Gene::9695
Gene::7832	Gr>G	Gene::2852
Gene::6799	Gr>G	Gene::51506
Gene::51053	Gr>G	Gene::6192
Gene::5298	Gr>G	Gene::835
Gene::9308	Gr>G	Gene::79850
Gene::79894	Gr>G	Gene::5287
Gene::10290	Gr>G	Gene::10682
Gene::1513	Gr>G	Gene::6657
Gene::2353	Gr>G	Gene::3098
Gene::378	Gr>G	Gene::55256
Gene::9784	Gr>G	Gene::3338
Gene::51160	Gr>G	Gene::51203
Gene::7132	Gr>G	Gene::64135
Gene::545	Gr>G	Gene::6790
Gene::9897	Gr>G	Gene::6182
Gene::57018	Gr>G	Gene::10190
Gene::5618	Gr>G	Gene::84890
Gene::1949	Gr>G	Gene::10381
Gene::10939	Gr>G	Gene::23131
Gene::2837	Gr>G	Gene::51021
Gene::117289	Gr>G	Gene::23170
Gene::22978	Gr>G	Gene::7466
Gene::6657	Gr>G	Gene::4303
Gene::10856	Gr>G	Gene::4776
Gene::6097	Gr>G	Gene::6810
Gene::23062	Gr>G	Gene::39
Gene::2184	Gr>G	Gene::4938
Gene::9341	Gr>G	Gene::4794
Gene::11198	Gr>G	Gene::55699
Gene::6857	Gr>G	Gene::54438
Gene::10127	Gr>G	Gene::79004
Gene::25793	Gr>G	Gene::125058
Gene::130497	Gr>G	Gene::207
Gene::5257	Gr>G	Gene::25949
Gene::185	Gr>G	Gene::4054
Gene::717	Gr>G	Gene::4232
Gene::26086	Gr>G	Gene::57192
Gene::7840	Gr>G	Gene::8815
Gene::65975	Gr>G	Gene::8821
Gene::4172	Gr>G	Gene::2146
Gene::7690	Gr>G	Gene::23576
Gene::56993	Gr>G	Gene::1802
Gene::388	Gr>G	Gene::9055
Gene::8403	Gr>G	Gene::2171
Gene::8607	Gr>G	Gene::2821
Gene::83999	Gr>G	Gene::7158
Gene::5440	Gr>G	Gene::10362
Gene::5573	Gr>G	Gene::7869
Gene::1287	Gr>G	Gene::58472
Gene::57721	Gr>G	Gene::6499
Gene::7089	Gr>G	Gene::1514
Gene::51274	Gr>G	Gene::55699
Gene::6208	Gr>G	Gene::71
Gene::9488	Gr>G	Gene::64429
Gene::23476	Gr>G	Gene::6609
Gene::4233	Gr>G	Gene::8324
Gene::275	Gr>G	Gene::1021
Gene::90655	Gr>G	Gene::9670
Gene::3313	Gr>G	Gene::79001
Gene::57178	Gr>G	Gene::5378
Gene::10401	Gr>G	Gene::23089
Gene::22933	Gr>G	Gene::6402
Gene::338557	Gr>G	Gene::5796
Gene::1409	Gr>G	Gene::54838
Gene::3486	Gr>G	Gene::1738
Gene::10827	Gr>G	Gene::54
Gene::10250	Gr>G	Gene::644
Gene::50846	Gr>G	Gene::4931
Gene::5465	Gr>G	Gene::9212
Gene::5547	Gr>G	Gene::10024
Gene::55703	Gr>G	Gene::64427
Gene::5682	Gr>G	Gene::10410
Gene::2224	Gr>G	Gene::8508
Gene::24140	Gr>G	Gene::12
Gene::51335	Gr>G	Gene::2697
Gene::3399	Gr>G	Gene::10273
Gene::5479	Gr>G	Gene::4983
Gene::1454	Gr>G	Gene::29927
Gene::4217	Gr>G	Gene::8562
Gene::8702	Gr>G	Gene::4860
Gene::51444	Gr>G	Gene::9851
Gene::5434	Gr>G	Gene::5693
Gene::6647	Gr>G	Gene::5211
Gene::126626	Gr>G	Gene::51282
Gene::47	Gr>G	Gene::9131
Gene::7466	Gr>G	Gene::7866
Gene::84678	Gr>G	Gene::5111
Gene::6197	Gr>G	Gene::158471
Gene::8634	Gr>G	Gene::5986
Gene::80216	Gr>G	Gene::29083
Gene::7159	Gr>G	Gene::4118
Gene::54556	Gr>G	Gene::5092
Gene::2618	Gr>G	Gene::8870
Gene::56616	Gr>G	Gene::57406
Gene::10652	Gr>G	Gene::2330
Gene::8896	Gr>G	Gene::9212
Gene::5979	Gr>G	Gene::7416
Gene::7301	Gr>G	Gene::51690
Gene::1123	Gr>G	Gene::23097
Gene::127396	Gr>G	Gene::54499
Gene::5993	Gr>G	Gene::80758
Gene::4837	Gr>G	Gene::429
Gene::5437	Gr>G	Gene::10137
Gene::91754	Gr>G	Gene::2131
Gene::2961	Gr>G	Gene::5111
Gene::221393	Gr>G	Gene::10273
Gene::31	Gr>G	Gene::5111
Gene::23635	Gr>G	Gene::58533
Gene::116832	Gr>G	Gene::8518
Gene::4835	Gr>G	Gene::23670
Gene::902	Gr>G	Gene::12
Gene::23244	Gr>G	Gene::11160
Gene::10481	Gr>G	Gene::10051
Gene::9568	Gr>G	Gene::8914
Gene::23466	Gr>G	Gene::1213
Gene::847	Gr>G	Gene::10180
Gene::55837	Gr>G	Gene::22889
Gene::7415	Gr>G	Gene::1390
Gene::4698	Gr>G	Gene::55108
Gene::6208	Gr>G	Gene::9851
Gene::4609	Gr>G	Gene::291
Gene::501	Gr>G	Gene::5058
Gene::1969	Gr>G	Gene::439
Gene::23510	Gr>G	Gene::3930
Gene::5873	Gr>G	Gene::10527
Gene::9122	Gr>G	Gene::991
Gene::27076	Gr>G	Gene::79902
Gene::4793	Gr>G	Gene::3988
Gene::9319	Gr>G	Gene::79022
Gene::1841	Gr>G	Gene::1050
Gene::55699	Gr>G	Gene::5106
Gene::5091	Gr>G	Gene::8678
Gene::6387	Gr>G	Gene::9111
Gene::64764	Gr>G	Gene::2961
Gene::3251	Gr>G	Gene::23670
Gene::4089	Gr>G	Gene::1161
Gene::4946	Gr>G	Gene::3454
Gene::2885	Gr>G	Gene::79085
Gene::9375	Gr>G	Gene::79717
Gene::57616	Gr>G	Gene::10498
Gene::54623	Gr>G	Gene::3945
Gene::23401	Gr>G	Gene::54477
Gene::54623	Gr>G	Gene::5050
Gene::22938	Gr>G	Gene::11282
Gene::901	Gr>G	Gene::293
Gene::5327	Gr>G	Gene::23335
Gene::26301	Gr>G	Gene::5092
Gene::79258	Gr>G	Gene::29082
Gene::5867	Gr>G	Gene::4072
Gene::6194	Gr>G	Gene::11224
Gene::389421	Gr>G	Gene::27122
Gene::22827	Gr>G	Gene::55184
Gene::5433	Gr>G	Gene::10493
Gene::56882	Gr>G	Gene::30001
Gene::847	Gr>G	Gene::8835
Gene::3087	Gr>G	Gene::644
Gene::23635	Gr>G	Gene::4125
Gene::158809	Gr>G	Gene::55585
Gene::55324	Gr>G	Gene::8573
Gene::2266	Gr>G	Gene::6150
Gene::3800	Gr>G	Gene::10057
Gene::55536	Gr>G	Gene::11232
Gene::91464	Gr>G	Gene::6790
Gene::9817	Gr>G	Gene::1969
Gene::6193	Gr>G	Gene::10379
Gene::50810	Gr>G	Gene::8321
Gene::596	Gr>G	Gene::10409
Gene::54998	Gr>G	Gene::27244
Gene::1212	Gr>G	Gene::11007
Gene::861	Gr>G	Gene::10153
Gene::6654	Gr>G	Gene::11041
Gene::1725	Gr>G	Gene::6382
Gene::1612	Gr>G	Gene::10953
Gene::178	Gr>G	Gene::7485
Gene::5106	Gr>G	Gene::11044
Gene::23493	Gr>G	Gene::6804
Gene::5581	Gr>G	Gene::23463
Gene::169270	Gr>G	Gene::11041
Gene::11124	Gr>G	Gene::1213
Gene::10681	Gr>G	Gene::1802
Gene::3458	Gr>G	Gene::6192
Gene::9052	Gr>G	Gene::1662
Gene::8703	Gr>G	Gene::965
Gene::3685	Gr>G	Gene::5223
Gene::6259	Gr>G	Gene::4303
Gene::10252	Gr>G	Gene::9926
Gene::22937	Gr>G	Gene::813
Gene::7018	Gr>G	Gene::57192
Gene::51056	Gr>G	Gene::23142
Gene::8678	Gr>G	Gene::8544
Gene::23476	Gr>G	Gene::55608
Gene::4125	Gr>G	Gene::5529
Gene::65263	Gr>G	Gene::8318
Gene::55278	Gr>G	Gene::5092
Gene::54205	Gr>G	Gene::5696
Gene::4108	Gr>G	Gene::8344
Gene::6723	Gr>G	Gene::6427
Gene::2861	Gr>G	Gene::55958
Gene::4547	Gr>G	Gene::55748
Gene::1154	Gr>G	Gene::51375
Gene::10887	Gr>G	Gene::23406
Gene::965	Gr>G	Gene::3161
Gene::481	Gr>G	Gene::56954
Gene::9448	Gr>G	Gene::1465
Gene::222545	Gr>G	Gene::4817
Gene::8503	Gr>G	Gene::2109
Gene::8550	Gr>G	Gene::22827
Gene::9612	Gr>G	Gene::81619
Gene::7167	Gr>G	Gene::4173
Gene::25976	Gr>G	Gene::991
Gene::3895	Gr>G	Gene::23256
Gene::8859	Gr>G	Gene::10551
Gene::291	Gr>G	Gene::5880
Gene::3298	Gr>G	Gene::23180
Gene::3199	Gr>G	Gene::10797
Gene::9156	Gr>G	Gene::5715
Gene::1717	Gr>G	Gene::1070
Gene::10038	Gr>G	Gene::54939
Gene::9641	Gr>G	Gene::23406
Gene::1459	Gr>G	Gene::54407
Gene::152687	Gr>G	Gene::10069
Gene::11162	Gr>G	Gene::23326
Gene::672	Gr>G	Gene::29916
Gene::58472	Gr>G	Gene::994
Gene::30	Gr>G	Gene::2624
Gene::65263	Gr>G	Gene::80212
Gene::929	Gr>G	Gene::2767
Gene::9958	Gr>G	Gene::7099
Gene::5328	Gr>G	Gene::6284
Gene::55038	Gr>G	Gene::6895
Gene::23061	Gr>G	Gene::9270
Gene::3308	Gr>G	Gene::54386
Gene::23761	Gr>G	Gene::115817
Gene::9488	Gr>G	Gene::2195
Gene::3978	Gr>G	Gene::3832
Gene::965	Gr>G	Gene::22904
Gene::5915	Gr>G	Gene::1445
Gene::10614	Gr>G	Gene::1445
Gene::4728	Gr>G	Gene::55793
Gene::5573	Gr>G	Gene::30968
Gene::355	Gr>G	Gene::80745
Gene::10493	Gr>G	Gene::5166
Gene::55193	Gr>G	Gene::2778
Gene::23429	Gr>G	Gene::3162
Gene::8444	Gr>G	Gene::3251
Gene::84312	Gr>G	Gene::6915
Gene::8833	Gr>G	Gene::10155
Gene::5599	Gr>G	Gene::4154
Gene::23196	Gr>G	Gene::23212
Gene::5327	Gr>G	Gene::51257
Gene::5832	Gr>G	Gene::51026
Gene::84878	Gr>G	Gene::10434
Gene::356	Gr>G	Gene::25793
Gene::1827	Gr>G	Gene::2582
Gene::47	Gr>G	Gene::3156
Gene::54749	Gr>G	Gene::7099
Gene::25913	Gr>G	Gene::11325
Gene::5230	Gr>G	Gene::4118
Gene::7386	Gr>G	Gene::10398
Gene::81550	Gr>G	Gene::6192
Gene::383	Gr>G	Gene::200081
Gene::220	Gr>G	Gene::7846
Gene::30836	Gr>G	Gene::891
Gene::163049	Gr>G	Gene::65123
Gene::7391	Gr>G	Gene::51569
Gene::3895	Gr>G	Gene::26872
Gene::55608	Gr>G	Gene::30
Gene::5603	Gr>G	Gene::6304
Gene::10538	Gr>G	Gene::6812
Gene::23369	Gr>G	Gene::6050
Gene::8611	Gr>G	Gene::2548
Gene::26576	Gr>G	Gene::9275
Gene::390980	Gr>G	Gene::3108
Gene::5901	Gr>G	Gene::6909
Gene::11200	Gr>G	Gene::2542
Gene::6655	Gr>G	Gene::22887
Gene::6670	Gr>G	Gene::80212
Gene::488	Gr>G	Gene::5216
Gene::3670	Gr>G	Gene::2959
Gene::29959	Gr>G	Gene::10682
Gene::353	Gr>G	Gene::1917
Gene::7335	Gr>G	Gene::56889
Gene::5300	Gr>G	Gene::7091
Gene::9833	Gr>G	Gene::230
Gene::308	Gr>G	Gene::51495
Gene::875	Gr>G	Gene::79902
Gene::7443	Gr>G	Gene::1831
Gene::64428	Gr>G	Gene::5971
Gene::5471	Gr>G	Gene::3685
Gene::5621	Gr>G	Gene::5216
Gene::3172	Gr>G	Gene::39
Gene::7465	Gr>G	Gene::672
Gene::8192	Gr>G	Gene::529
Gene::10150	Gr>G	Gene::79135
Gene::11344	Gr>G	Gene::26001
Gene::1903	Gr>G	Gene::1891
Gene::323	Gr>G	Gene::388650
Gene::9063	Gr>G	Gene::10810
Gene::85236	Gr>G	Gene::4794
Gene::339327	Gr>G	Gene::1500
Gene::2149	Gr>G	Gene::8573
Gene::25819	Gr>G	Gene::5747
Gene::54658	Gr>G	Gene::6182
Gene::9641	Gr>G	Gene::25793
Gene::7032	Gr>G	Gene::7070
Gene::8900	Gr>G	Gene::23635
Gene::10555	Gr>G	Gene::51203
Gene::3033	Gr>G	Gene::10313
Gene::10318	Gr>G	Gene::11098
Gene::54541	Gr>G	Gene::4118
Gene::54556	Gr>G	Gene::5467
Gene::8883	Gr>G	Gene::10589
Gene::10971	Gr>G	Gene::293
Gene::10607	Gr>G	Gene::58533
Gene::10142	Gr>G	Gene::10273
Gene::9451	Gr>G	Gene::23576
Gene::6195	Gr>G	Gene::3215
Gene::873	Gr>G	Gene::10668
Gene::23512	Gr>G	Gene::10733
Gene::6990	Gr>G	Gene::2736
Gene::23102	Gr>G	Gene::23635
Gene::4199	Gr>G	Gene::26520
Gene::6646	Gr>G	Gene::9801
Gene::2108	Gr>G	Gene::79143
Gene::23139	Gr>G	Gene::3930
Gene::2324	Gr>G	Gene::1153
Gene::10632	Gr>G	Gene::23576
Gene::29110	Gr>G	Gene::64428
Gene::6829	Gr>G	Gene::63874
Gene::2203	Gr>G	Gene::9690
Gene::1445	Gr>G	Gene::25984
Gene::5294	Gr>G	Gene::3122
Gene::11284	Gr>G	Gene::4118
Gene::2717	Gr>G	Gene::10265
Gene::1840	Gr>G	Gene::11284
Gene::7753	Gr>G	Gene::79902
Gene::2021	Gr>G	Gene::11072
Gene::4223	Gr>G	Gene::3162
Gene::4189	Gr>G	Gene::4478
Gene::1503	Gr>G	Gene::64429
Gene::22841	Gr>G	Gene::5216
Gene::3560	Gr>G	Gene::3665
Gene::1969	Gr>G	Gene::2956
Gene::1376	Gr>G	Gene::2548
Gene::8322	Gr>G	Gene::11331
Gene::3269	Gr>G	Gene::10146
Gene::3265	Gr>G	Gene::2817
Gene::1514	Gr>G	Gene::1051
Gene::5888	Gr>G	Gene::7982
Gene::847	Gr>G	Gene::259266
Gene::3172	Gr>G	Gene::55324
Gene::30849	Gr>G	Gene::991
Gene::7832	Gr>G	Gene::8870
Gene::6868	Gr>G	Gene::2042
Gene::4613	Gr>G	Gene::8859
Gene::81544	Gr>G	Gene::23463
Gene::51015	Gr>G	Gene::7846
Gene::8772	Gr>G	Gene::9787
Gene::23411	Gr>G	Gene::29087
Gene::85442	Gr>G	Gene::10273
Gene::23588	Gr>G	Gene::2109
Gene::2063	Gr>G	Gene::629
Gene::9448	Gr>G	Gene::26151
Gene::9589	Gr>G	Gene::5688
Gene::10494	Gr>G	Gene::85236
Gene::161	Gr>G	Gene::64781
Gene::1363	Gr>G	Gene::2201
Gene::5291	Gr>G	Gene::55793
Gene::29911	Gr>G	Gene::8914
Gene::9887	Gr>G	Gene::55567
Gene::26994	Gr>G	Gene::64943
Gene::80212	Gr>G	Gene::10409
Gene::2184	Gr>G	Gene::83461
Gene::3481	Gr>G	Gene::2517
Gene::54899	Gr>G	Gene::64943
Gene::6427	Gr>G	Gene::6947
Gene::10007	Gr>G	Gene::64960
Gene::5106	Gr>G	Gene::8309
Gene::64786	Gr>G	Gene::10254
Gene::3174	Gr>G	Gene::23705
Gene::10671	Gr>G	Gene::155066
Gene::833	Gr>G	Gene::37
Gene::90678	Gr>G	Gene::8678
Gene::9146	Gr>G	Gene::991
Gene::4172	Gr>G	Gene::10541
Gene::3421	Gr>G	Gene::9518
Gene::3609	Gr>G	Gene::10536
Gene::8738	Gr>G	Gene::58472
Gene::10525	Gr>G	Gene::1153
Gene::993	Gr>G	Gene::22934
Gene::27095	Gr>G	Gene::1808
Gene::6793	Gr>G	Gene::23
Gene::7040	Gr>G	Gene::9761
Gene::7108	Gr>G	Gene::10046
Gene::7994	Gr>G	Gene::3416
Gene::4212	Gr>G	Gene::4232
Gene::8848	Gr>G	Gene::11197
Gene::4154	Gr>G	Gene::6192
Gene::50810	Gr>G	Gene::23647
Gene::29079	Gr>G	Gene::51382
Gene::7321	Gr>G	Gene::55062
Gene::10868	Gr>G	Gene::6301
Gene::4793	Gr>G	Gene::79170
Gene::5437	Gr>G	Gene::3815
Gene::5927	Gr>G	Gene::1954
Gene::4886	Gr>G	Gene::991
Gene::22978	Gr>G	Gene::283638
Gene::161	Gr>G	Gene::4303
Gene::54600	Gr>G	Gene::4200
Gene::5781	Gr>G	Gene::51070
Gene::10868	Gr>G	Gene::1066
Gene::10482	Gr>G	Gene::23741
Gene::23499	Gr>G	Gene::9879
Gene::1062	Gr>G	Gene::22908
Gene::50865	Gr>G	Gene::1153
Gene::10406	Gr>G	Gene::2896
Gene::595	Gr>G	Gene::10051
Gene::23244	Gr>G	Gene::6182
Gene::4637	Gr>G	Gene::54504
Gene::64343	Gr>G	Gene::10644
Gene::64326	Gr>G	Gene::1465
Gene::1384	Gr>G	Gene::4118
Gene::513	Gr>G	Gene::3306
Gene::57693	Gr>G	Gene::79006
Gene::4968	Gr>G	Gene::5050
Gene::10645	Gr>G	Gene::1465
Gene::1062	Gr>G	Gene::4794
Gene::4282	Gr>G	Gene::1396
Gene::6944	Gr>G	Gene::1643
Gene::57634	Gr>G	Gene::5216
Gene::1385	Gr>G	Gene::123
Gene::5261	Gr>G	Gene::64167
Gene::126295	Gr>G	Gene::11151
Gene::4552	Gr>G	Gene::9143
Gene::7157	Gr>G	Gene::5982
Gene::55781	Gr>G	Gene::7913
Gene::4323	Gr>G	Gene::85236
Gene::2931	Gr>G	Gene::54438
Gene::51174	Gr>G	Gene::3162
Gene::823	Gr>G	Gene::7296
Gene::6196	Gr>G	Gene::10318
Gene::18	Gr>G	Gene::55748
Gene::1875	Gr>G	Gene::1635
Gene::644	Gr>G	Gene::23173
Gene::121599	Gr>G	Gene::29082
Gene::1666	Gr>G	Gene::2896
Gene::3399	Gr>G	Gene::12
Gene::7153	Gr>G	Gene::26511
Gene::115727	Gr>G	Gene::2264
Gene::284312	Gr>G	Gene::5867
Gene::5320	Gr>G	Gene::23200
Gene::1974	Gr>G	Gene::5373
Gene::3126	Gr>G	Gene::9710
Gene::4927	Gr>G	Gene::5743
Gene::58495	Gr>G	Gene::5270
Gene::10552	Gr>G	Gene::6304
Gene::3958	Gr>G	Gene::4885
Gene::10138	Gr>G	Gene::6603
Gene::6201	Gr>G	Gene::56915
Gene::283078	Gr>G	Gene::57192
Gene::5720	Gr>G	Gene::11197
Gene::2821	Gr>G	Gene::3329
Gene::55191	Gr>G	Gene::7846
Gene::54512	Gr>G	Gene::9868
Gene::9541	Gr>G	Gene::302
Gene::10489	Gr>G	Gene::10953
Gene::223	Gr>G	Gene::79143
Gene::3065	Gr>G	Gene::4885
Gene::8720	Gr>G	Gene::8349
Gene::2099	Gr>G	Gene::55699
Gene::80314	Gr>G	Gene::56924
Gene::9813	Gr>G	Gene::9927
Gene::9475	Gr>G	Gene::7153
Gene::717	Gr>G	Gene::6342
Gene::25825	Gr>G	Gene::79109
Gene::27020	Gr>G	Gene::3875
Gene::283078	Gr>G	Gene::6195
Gene::384	Gr>G	Gene::80853
Gene::8518	Gr>G	Gene::10962
Gene::4048	Gr>G	Gene::2113
Gene::10641	Gr>G	Gene::6135
Gene::5170	Gr>G	Gene::5111
Gene::51588	Gr>G	Gene::26523
Gene::501	Gr>G	Gene::57664
Gene::8444	Gr>G	Gene::81566
Gene::22827	Gr>G	Gene::3801
Gene::8837	Gr>G	Gene::51005
Gene::6576	Gr>G	Gene::5300
Gene::23408	Gr>G	Gene::5331
Gene::3046	Gr>G	Gene::23212
Gene::7076	Gr>G	Gene::57192
Gene::29888	Gr>G	Gene::5641
Gene::7389	Gr>G	Gene::5018
Gene::47	Gr>G	Gene::2542
Gene::25799	Gr>G	Gene::11167
Gene::3815	Gr>G	Gene::4118
Gene::5606	Gr>G	Gene::8985
Gene::1955	Gr>G	Gene::4791
Gene::159296	Gr>G	Gene::5359
Gene::8611	Gr>G	Gene::2553
Gene::51375	Gr>G	Gene::3628
Gene::2806	Gr>G	Gene::1759
Gene::27095	Gr>G	Gene::79850
Gene::8915	Gr>G	Gene::3553
Gene::169270	Gr>G	Gene::9053
Gene::10730	Gr>G	Gene::4833
Gene::984	Gr>G	Gene::4794
Gene::84333	Gr>G	Gene::4830
Gene::523	Gr>G	Gene::80212
Gene::8915	Gr>G	Gene::4792
Gene::9966	Gr>G	Gene::8574
Gene::10020	Gr>G	Gene::4704
Gene::5460	Gr>G	Gene::1846
Gene::356	Gr>G	Gene::1429
Gene::55278	Gr>G	Gene::1475
Gene::5966	Gr>G	Gene::582
Gene::3383	Gr>G	Gene::3930
Gene::11325	Gr>G	Gene::1728
Gene::1528	Gr>G	Gene::124222
Gene::760	Gr>G	Gene::7153
Gene::10914	Gr>G	Gene::64167
Gene::6818	Gr>G	Gene::55699
Gene::10421	Gr>G	Gene::9926
Gene::1456	Gr>G	Gene::54850
Gene::5737	Gr>G	Gene::27244
Gene::1173	Gr>G	Gene::5696
Gene::7124	Gr>G	Gene::9133
Gene::4191	Gr>G	Gene::3693
Gene::9246	Gr>G	Gene::3162
Gene::1892	Gr>G	Gene::158471
Gene::23753	Gr>G	Gene::58478
Gene::50	Gr>G	Gene::1647
Gene::6223	Gr>G	Gene::3832
Gene::3628	Gr>G	Gene::10904
Gene::9474	Gr>G	Gene::1831
Gene::874	Gr>G	Gene::28977
Gene::340385	Gr>G	Gene::10262
Gene::2827	Gr>G	Gene::5997
Gene::4613	Gr>G	Gene::2073
Gene::8655	Gr>G	Gene::54069
Gene::57459	Gr>G	Gene::51071
Gene::3487	Gr>G	Gene::10585
Gene::1756	Gr>G	Gene::301
Gene::976	Gr>G	Gene::84890
Gene::9788	Gr>G	Gene::7106
Gene::4947	Gr>G	Gene::79594
Gene::5427	Gr>G	Gene::1917
Gene::7832	Gr>G	Gene::7431
Gene::10421	Gr>G	Gene::7086
Gene::1788	Gr>G	Gene::29978
Gene::644	Gr>G	Gene::83461
Gene::4212	Gr>G	Gene::55008
Gene::8780	Gr>G	Gene::9531
Gene::10652	Gr>G	Gene::51439
Gene::3976	Gr>G	Gene::9093
Gene::64786	Gr>G	Gene::1978
Gene::1504	Gr>G	Gene::154
Gene::4129	Gr>G	Gene::6402
Gene::1956	Gr>G	Gene::5438
Gene::6223	Gr>G	Gene::2232
Gene::29915	Gr>G	Gene::57192
Gene::11214	Gr>G	Gene::7264
Gene::3978	Gr>G	Gene::4216
Gene::9687	Gr>G	Gene::7168
Gene::2746	Gr>G	Gene::7866
Gene::2767	Gr>G	Gene::3162
Gene::130	Gr>G	Gene::10551
Gene::3098	Gr>G	Gene::3800
Gene::1080	Gr>G	Gene::8312
Gene::1840	Gr>G	Gene::26872
Gene::25976	Gr>G	Gene::10982
Gene::3673	Gr>G	Gene::6182
Gene::55278	Gr>G	Gene::8503
Gene::596	Gr>G	Gene::55181
Gene::1182	Gr>G	Gene::6138
Gene::83983	Gr>G	Gene::55148
Gene::5728	Gr>G	Gene::123
Gene::2356	Gr>G	Gene::10146
Gene::7905	Gr>G	Gene::1759
Gene::340273	Gr>G	Gene::5092
Gene::9326	Gr>G	Gene::3383
Gene::4436	Gr>G	Gene::9817
Gene::2146	Gr>G	Gene::8349
Gene::5092	Gr>G	Gene::23077
Gene::1717	Gr>G	Gene::122616
Gene::11198	Gr>G	Gene::26520
Gene::4830	Gr>G	Gene::7018
Gene::65975	Gr>G	Gene::16
Gene::6184	Gr>G	Gene::51422
Gene::4016	Gr>G	Gene::1475
Gene::51444	Gr>G	Gene::328
Gene::5223	Gr>G	Gene::2235
Gene::51170	Gr>G	Gene::55256
Gene::10730	Gr>G	Gene::10857
Gene::472	Gr>G	Gene::9518
Gene::4088	Gr>G	Gene::10797
Gene::3032	Gr>G	Gene::390
Gene::833	Gr>G	Gene::5693
Gene::29890	Gr>G	Gene::3240
Gene::25989	Gr>G	Gene::1950
Gene::815	Gr>G	Gene::11197
Gene::3480	Gr>G	Gene::2548
Gene::9218	Gr>G	Gene::23338
Gene::6832	Gr>G	Gene::3832
Gene::9318	Gr>G	Gene::79797
Gene::1956	Gr>G	Gene::79081
Gene::387	Gr>G	Gene::27013
Gene::4216	Gr>G	Gene::57192
Gene::9500	Gr>G	Gene::55893
Gene::7167	Gr>G	Gene::51021
Gene::1958	Gr>G	Gene::54995
Gene::6601	Gr>G	Gene::51382
Gene::10664	Gr>G	Gene::10039
Gene::10673	Gr>G	Gene::23212
Gene::1845	Gr>G	Gene::10635
Gene::3783	Gr>G	Gene::2920
Gene::5599	Gr>G	Gene::7076
Gene::965	Gr>G	Gene::27301
Gene::64863	Gr>G	Gene::1490
Gene::26149	Gr>G	Gene::10273
Gene::440387	Gr>G	Gene::9022
Gene::3172	Gr>G	Gene::51495
Gene::8531	Gr>G	Gene::51031
Gene::6201	Gr>G	Gene::55699
Gene::3560	Gr>G	Gene::6574
Gene::2277	Gr>G	Gene::4638
Gene::65975	Gr>G	Gene::2697
Gene::85236	Gr>G	Gene::23649
Gene::7541	Gr>G	Gene::5927
Gene::10664	Gr>G	Gene::11230
Gene::51182	Gr>G	Gene::10493
Gene::9851	Gr>G	Gene::16
Gene::6392	Gr>G	Gene::4118
Gene::166	Gr>G	Gene::3329
Gene::11015	Gr>G	Gene::10046
Gene::3131	Gr>G	Gene::29902
Gene::27198	Gr>G	Gene::3157
Gene::7267	Gr>G	Gene::5029
Gene::6309	Gr>G	Gene::6919
Gene::3705	Gr>G	Gene::1509
Gene::54957	Gr>G	Gene::2801
Gene::10617	Gr>G	Gene::7181
Gene::7466	Gr>G	Gene::10953
Gene::847	Gr>G	Gene::55454
Gene::23483	Gr>G	Gene::57707
Gene::2731	Gr>G	Gene::79664
Gene::56956	Gr>G	Gene::2523
Gene::54941	Gr>G	Gene::5901
Gene::57547	Gr>G	Gene::9926
Gene::1195	Gr>G	Gene::8050
Gene::10555	Gr>G	Gene::23089
Gene::6722	Gr>G	Gene::6988
Gene::9709	Gr>G	Gene::3149
Gene::6657	Gr>G	Gene::4864
Gene::1314	Gr>G	Gene::10797
Gene::51021	Gr>G	Gene::7866
Gene::4067	Gr>G	Gene::9672
Gene::2355	Gr>G	Gene::3866
Gene::51599	Gr>G	Gene::843
Gene::27243	Gr>G	Gene::29082
Gene::475	Gr>G	Gene::1021
Gene::1969	Gr>G	Gene::4331
Gene::1499	Gr>G	Gene::5901
Gene::5982	Gr>G	Gene::5018
Gene::8611	Gr>G	Gene::3161
Gene::7057	Gr>G	Gene::2335
Gene::9308	Gr>G	Gene::7846
