source	metaedge	target
Compound::DB00328	CuG	Gene::2770
Compound::DB01200	CuG	Gene::6676
Compound::DB01092	CuG	Gene::26205
Compound::DB08865	CuG	Gene::1052
Compound::DB08912	CuG	Gene::2065
Compound::DB00688	CuG	Gene::29083
Compound::DB00563	CuG	Gene::11007
Compound::DB00091	CuG	Gene::6396
Compound::DB00305	CuG	Gene::9738
Compound::DB08604	CuG	Gene::16
Compound::DB08881	CuG	Gene::63874
Compound::DB00188	CuG	Gene::6885
Compound::DB00441	CuG	Gene::3508
Compound::DB00758	CuG	Gene::64428
Compound::DB06803	CuG	Gene::7538
Compound::DB01092	CuG	Gene::63899
Compound::DB00602	CuG	Gene::3376
Compound::DB00521	CuG	Gene::55038
Compound::DB01239	CuG	Gene::10007
Compound::DB06287	CuG	Gene::4776
Compound::DB00220	CuG	Gene::64746
Compound::DB00822	CuG	Gene::9531
Compound::DB00465	CuG	Gene::58472
Compound::DB00694	CuG	Gene::79600
Compound::DB08881	CuG	Gene::1632
Compound::DB00547	CuG	Gene::4118
Compound::DB01396	CuG	Gene::10138
Compound::DB00641	CuG	Gene::11152
Compound::DB00170	CuG	Gene::10957
Compound::DB00518	CuG	Gene::10953
Compound::DB01396	CuG	Gene::10482
Compound::DB01204	CuG	Gene::64428
Compound::DB00170	CuG	Gene::3475
Compound::DB00641	CuG	Gene::5869
Compound::DB01024	CuG	Gene::5636
Compound::DB01074	CuG	Gene::4047
Compound::DB01103	CuG	Gene::59342
Compound::DB00613	CuG	Gene::7376
Compound::DB00570	CuG	Gene::53827
Compound::DB01092	CuG	Gene::7799
Compound::DB01024	CuG	Gene::5993
Compound::DB00877	CuG	Gene::9289
Compound::DB08860	CuG	Gene::60343
Compound::DB00783	CuG	Gene::3934
Compound::DB00444	CuG	Gene::54541
Compound::DB06228	CuG	Gene::3108
Compound::DB00928	CuG	Gene::2058
Compound::DB08958	CuG	Gene::9267
Compound::DB08877	CuG	Gene::9329
Compound::DB08865	CuG	Gene::23764
Compound::DB00970	CuG	Gene::5547
Compound::DB00445	CuG	Gene::1954
Compound::DB00443	CuG	Gene::56994
Compound::DB00990	CuG	Gene::54541
Compound::DB00679	CuG	Gene::55191
Compound::DB00253	CuG	Gene::1831
Compound::DB00717	CuG	Gene::54541
Compound::DB01204	CuG	Gene::10975
Compound::DB00444	CuG	Gene::7376
Compound::DB00623	CuG	Gene::3949
Compound::DB00188	CuG	Gene::4312
Compound::DB06803	CuG	Gene::51026
Compound::DB00694	CuG	Gene::23368
Compound::DB00694	CuG	Gene::51385
Compound::DB00694	CuG	Gene::4794
Compound::DB06287	CuG	Gene::54554
Compound::DB00481	CuG	Gene::9276
Compound::DB00451	CuG	Gene::4690
Compound::DB01179	CuG	Gene::6692
Compound::DB00443	CuG	Gene::6774
Compound::DB00679	CuG	Gene::29995
Compound::DB01254	CuG	Gene::5265
Compound::DB00305	CuG	Gene::64393
Compound::DB02546	CuG	Gene::7077
Compound::DB00398	CuG	Gene::10450
Compound::DB01234	CuG	Gene::55825
Compound::DB01396	CuG	Gene::1026
Compound::DB08881	CuG	Gene::9702
Compound::DB00990	CuG	Gene::874
Compound::DB02546	CuG	Gene::6812
Compound::DB00947	CuG	Gene::6892
Compound::DB01092	CuG	Gene::3553
Compound::DB00539	CuG	Gene::3156
Compound::DB01034	CuG	Gene::4616
Compound::DB06287	CuG	Gene::54453
Compound::DB00717	CuG	Gene::23541
Compound::DB08912	CuG	Gene::780
Compound::DB01590	CuG	Gene::10451
Compound::DB01092	CuG	Gene::55454
Compound::DB01259	CuG	Gene::25805
Compound::DB01179	CuG	Gene::1616
Compound::DB00774	CuG	Gene::6278
Compound::DB00445	CuG	Gene::6450
Compound::DB00831	CuG	Gene::6721
Compound::DB08826	CuG	Gene::695
Compound::DB00762	CuG	Gene::83480
Compound::DB00481	CuG	Gene::25840
Compound::DB01100	CuG	Gene::2745
Compound::DB00188	CuG	Gene::9657
Compound::DB08912	CuG	Gene::64428
Compound::DB08911	CuG	Gene::1410
Compound::DB08901	CuG	Gene::376267
Compound::DB01204	CuG	Gene::5440
Compound::DB00441	CuG	Gene::8061
Compound::DB00366	CuG	Gene::3815
Compound::DB00783	CuG	Gene::23338
Compound::DB00968	CuG	Gene::22794
Compound::DB00170	CuG	Gene::5473
Compound::DB01177	CuG	Gene::64781
Compound::DB08916	CuG	Gene::3012
Compound::DB01177	CuG	Gene::7376
Compound::DB08916	CuG	Gene::81627
Compound::DB00334	CuG	Gene::23530
Compound::DB00633	CuG	Gene::23522
Compound::DB04865	CuG	Gene::11325
Compound::DB00336	CuG	Gene::7296
Compound::DB01254	CuG	Gene::3032
Compound::DB00206	CuG	Gene::6810
Compound::DB02546	CuG	Gene::5110
Compound::DB00305	CuG	Gene::2962
Compound::DB00773	CuG	Gene::2817
Compound::DB09020	CuG	Gene::6303
Compound::DB01019	CuG	Gene::57192
Compound::DB00305	CuG	Gene::7726
Compound::DB00669	CuG	Gene::11197
Compound::DB00987	CuG	Gene::54677
Compound::DB00928	CuG	Gene::5106
Compound::DB00162	CuG	Gene::25966
Compound::DB00361	CuG	Gene::1845
Compound::DB00367	CuG	Gene::3043
Compound::DB00481	CuG	Gene::11311
Compound::DB00997	CuG	Gene::1891
Compound::DB01234	CuG	Gene::10166
Compound::DB00477	CuG	Gene::2224
Compound::DB01254	CuG	Gene::10919
Compound::DB00220	CuG	Gene::9871
Compound::DB00996	CuG	Gene::2690
Compound::DB08881	CuG	Gene::29968
Compound::DB00207	CuG	Gene::10559
Compound::DB01590	CuG	Gene::8503
Compound::DB00834	CuG	Gene::868
Compound::DB00481	CuG	Gene::138151
Compound::DB00490	CuG	Gene::7099
Compound::DB00854	CuG	Gene::5468
Compound::DB08912	CuG	Gene::819
Compound::DB00643	CuG	Gene::3551
Compound::DB00441	CuG	Gene::1643
Compound::DB04865	CuG	Gene::8343
Compound::DB00445	CuG	Gene::81533
Compound::DB00390	CuG	Gene::10818
Compound::DB00374	CuG	Gene::25901
Compound::DB00317	CuG	Gene::12
Compound::DB00679	CuG	Gene::7107
Compound::DB00877	CuG	Gene::8417
Compound::DB00188	CuG	Gene::26993
Compound::DB01396	CuG	Gene::79872
Compound::DB00541	CuG	Gene::85377
Compound::DB00679	CuG	Gene::3097
Compound::DB01103	CuG	Gene::3638
Compound::DB00810	CuG	Gene::2185
Compound::DB01103	CuG	Gene::6307
Compound::DB01054	CuG	Gene::6402
Compound::DB01177	CuG	Gene::10898
Compound::DB00570	CuG	Gene::5467
Compound::DB01179	CuG	Gene::10180
Compound::DB00507	CuG	Gene::9143
Compound::DB00220	CuG	Gene::3162
Compound::DB00441	CuG	Gene::85377
Compound::DB01234	CuG	Gene::256364
Compound::DB01030	CuG	Gene::2817
Compound::DB00643	CuG	Gene::23358
Compound::DB01103	CuG	Gene::9320
Compound::DB00361	CuG	Gene::10057
Compound::DB08860	CuG	Gene::3454
Compound::DB00810	CuG	Gene::9641
Compound::DB00846	CuG	Gene::4609
Compound::DB06589	CuG	Gene::10797
Compound::DB00947	CuG	Gene::56654
Compound::DB01092	CuG	Gene::55802
Compound::DB00444	CuG	Gene::54386
Compound::DB00154	CuG	Gene::55746
Compound::DB00091	CuG	Gene::3300
Compound::DB00390	CuG	Gene::81631
Compound::DB00481	CuG	Gene::283537
Compound::DB08916	CuG	Gene::1616
Compound::DB00541	CuG	Gene::11193
Compound::DB00679	CuG	Gene::11182
Compound::DB01222	CuG	Gene::2309
Compound::DB00570	CuG	Gene::25966
Compound::DB01074	CuG	Gene::7994
Compound::DB04865	CuG	Gene::7159
Compound::DB00445	CuG	Gene::25809
Compound::DB01047	CuG	Gene::5058
Compound::DB01188	CuG	Gene::5971
Compound::DB01179	CuG	Gene::26499
Compound::DB01095	CuG	Gene::80212
Compound::DB00091	CuG	Gene::5611
Compound::DB00643	CuG	Gene::80198
Compound::DB00983	CuG	Gene::3162
Compound::DB00332	CuG	Gene::5580
Compound::DB00987	CuG	Gene::3383
Compound::DB01074	CuG	Gene::7844
Compound::DB00305	CuG	Gene::1459
Compound::DB00588	CuG	Gene::54541
Compound::DB00855	CuG	Gene::9455
Compound::DB00621	CuG	Gene::23670
Compound::DB00481	CuG	Gene::9267
Compound::DB00694	CuG	Gene::999
Compound::DB00541	CuG	Gene::27161
Compound::DB02546	CuG	Gene::10668
Compound::DB00970	CuG	Gene::79090
Compound::DB01092	CuG	Gene::5997
Compound::DB00443	CuG	Gene::29103
Compound::DB00947	CuG	Gene::3043
Compound::DB00444	CuG	Gene::79947
Compound::DB00762	CuG	Gene::80194
Compound::DB00997	CuG	Gene::5613
Compound::DB00928	CuG	Gene::51271
Compound::DB01053	CuG	Gene::1725
Compound::DB00877	CuG	Gene::79758
Compound::DB00970	CuG	Gene::10347
Compound::DB01059	CuG	Gene::2690
Compound::DB01034	CuG	Gene::25807
Compound::DB00445	CuG	Gene::79090
Compound::DB09020	CuG	Gene::54807
Compound::DB00477	CuG	Gene::47
Compound::DB01406	CuG	Gene::53343
Compound::DB00643	CuG	Gene::124044
Compound::DB01204	CuG	Gene::55246
Compound::DB00530	CuG	Gene::2852
Compound::DB00961	CuG	Gene::2852
Compound::DB00762	CuG	Gene::79894
Compound::DB00679	CuG	Gene::5663
Compound::DB00390	CuG	Gene::8846
Compound::DB00091	CuG	Gene::6748
Compound::DB01182	CuG	Gene::9710
Compound::DB01177	CuG	Gene::11152
Compound::DB06803	CuG	Gene::10957
Compound::DB00629	CuG	Gene::843
Compound::DB02546	CuG	Gene::11345
Compound::DB01062	CuG	Gene::51005
Compound::DB06287	CuG	Gene::323
Compound::DB01234	CuG	Gene::1528
Compound::DB00441	CuG	Gene::10962
Compound::DB01188	CuG	Gene::56270
Compound::DB00641	CuG	Gene::2065
Compound::DB00570	CuG	Gene::10221
Compound::DB00757	CuG	Gene::29978
Compound::DB00456	CuG	Gene::5359
Compound::DB00643	CuG	Gene::84243
Compound::DB08916	CuG	Gene::57147
Compound::DB00434	CuG	Gene::6728
Compound::DB01204	CuG	Gene::7070
Compound::DB00374	CuG	Gene::427
Compound::DB00203	CuG	Gene::4023
Compound::DB00322	CuG	Gene::27244
Compound::DB01420	CuG	Gene::2745
Compound::DB01234	CuG	Gene::1052
Compound::DB00390	CuG	Gene::10772
Compound::DB00443	CuG	Gene::1318
Compound::DB00635	CuG	Gene::10557
Compound::DB01074	CuG	Gene::2887
Compound::DB00641	CuG	Gene::2664
Compound::DB01024	CuG	Gene::11230
Compound::DB01268	CuG	Gene::7099
Compound::DB00305	CuG	Gene::10329
Compound::DB00773	CuG	Gene::581
Compound::DB01024	CuG	Gene::1643
Compound::DB00755	CuG	Gene::51422
Compound::DB00570	CuG	Gene::5873
Compound::DB00970	CuG	Gene::10039
Compound::DB01254	CuG	Gene::4925
Compound::DB00947	CuG	Gene::22864
Compound::DB01103	CuG	Gene::8936
Compound::DB09020	CuG	Gene::7296
Compound::DB00530	CuG	Gene::7018
Compound::DB00091	CuG	Gene::6897
Compound::DB08877	CuG	Gene::22823
Compound::DB00415	CuG	Gene::7018
Compound::DB01273	CuG	Gene::6533
Compound::DB08881	CuG	Gene::8508
Compound::DB06804	CuG	Gene::5467
Compound::DB00445	CuG	Gene::79600
Compound::DB00434	CuG	Gene::23411
Compound::DB01254	CuG	Gene::5909
Compound::DB01239	CuG	Gene::50814
Compound::DB01243	CuG	Gene::230
Compound::DB01024	CuG	Gene::57103
Compound::DB01024	CuG	Gene::10916
Compound::DB00990	CuG	Gene::1728
Compound::DB08974	CuG	Gene::3628
Compound::DB00374	CuG	Gene::3122
Compound::DB08901	CuG	Gene::9968
Compound::DB01024	CuG	Gene::9913
Compound::DB01030	CuG	Gene::6890
Compound::DB01074	CuG	Gene::55108
Compound::DB01188	CuG	Gene::23210
Compound::DB01590	CuG	Gene::2115
Compound::DB00928	CuG	Gene::23411
Compound::DB00970	CuG	Gene::79947
Compound::DB06803	CuG	Gene::6721
Compound::DB01396	CuG	Gene::10285
Compound::DB00783	CuG	Gene::4925
Compound::DB00441	CuG	Gene::4794
Compound::DB01204	CuG	Gene::29937
Compound::DB08865	CuG	Gene::4303
Compound::DB06803	CuG	Gene::4780
Compound::DB00970	CuG	Gene::64781
Compound::DB00444	CuG	Gene::7699
Compound::DB01074	CuG	Gene::57018
Compound::DB01623	CuG	Gene::3638
Compound::DB00518	CuG	Gene::2014
Compound::DB00928	CuG	Gene::1662
Compound::DB08901	CuG	Gene::55958
Compound::DB00563	CuG	Gene::79090
Compound::DB08865	CuG	Gene::4055
Compound::DB08912	CuG	Gene::1831
Compound::DB02546	CuG	Gene::2592
Compound::DB06803	CuG	Gene::8780
Compound::DB00602	CuG	Gene::5909
Compound::DB00970	CuG	Gene::5359
Compound::DB01273	CuG	Gene::57406
Compound::DB01030	CuG	Gene::3043
Compound::DB01179	CuG	Gene::51100
Compound::DB01024	CuG	Gene::85377
Compound::DB01034	CuG	Gene::871
Compound::DB01103	CuG	Gene::2033
Compound::DB06803	CuG	Gene::3725
Compound::DB01590	CuG	Gene::5770
Compound::DB08881	CuG	Gene::23339
Compound::DB00442	CuG	Gene::23212
Compound::DB00367	CuG	Gene::51136
Compound::DB00877	CuG	Gene::5164
Compound::DB01188	CuG	Gene::55818
Compound::DB01179	CuG	Gene::23645
Compound::DB00242	CuG	Gene::63874
Compound::DB00679	CuG	Gene::9236
Compound::DB01013	CuG	Gene::2817
Compound::DB08881	CuG	Gene::6520
Compound::DB00317	CuG	Gene::8821
Compound::DB00481	CuG	Gene::9886
Compound::DB01024	CuG	Gene::1687
Compound::DB01243	CuG	Gene::3638
Compound::DB00846	CuG	Gene::10272
Compound::DB01177	CuG	Gene::5900
Compound::DB00374	CuG	Gene::79143
Compound::DB00679	CuG	Gene::39
Compound::DB00631	CuG	Gene::2353
Compound::DB01234	CuG	Gene::5187
Compound::DB01103	CuG	Gene::54881
Compound::DB00567	CuG	Gene::5696
Compound::DB06803	CuG	Gene::8878
Compound::DB00381	CuG	Gene::1649
Compound::DB00679	CuG	Gene::26136
Compound::DB00762	CuG	Gene::1850
Compound::DB01151	CuG	Gene::2222
Compound::DB01273	CuG	Gene::267
Compound::DB00738	CuG	Gene::9143
Compound::DB01074	CuG	Gene::26959
Compound::DB01030	CuG	Gene::23536
Compound::DB00305	CuG	Gene::2517
Compound::DB00444	CuG	Gene::91966
Compound::DB01204	CuG	Gene::23536
Compound::DB00443	CuG	Gene::6150
Compound::DB06150	CuG	Gene::79090
Compound::DB04842	CuG	Gene::1595
Compound::DB00305	CuG	Gene::1301
Compound::DB06804	CuG	Gene::1647
Compound::DB06803	CuG	Gene::51422
Compound::DB00570	CuG	Gene::7159
Compound::DB01074	CuG	Gene::5366
Compound::DB00570	CuG	Gene::389
Compound::DB00643	CuG	Gene::5971
Compound::DB00445	CuG	Gene::9917
Compound::DB01034	CuG	Gene::54432
Compound::DB01024	CuG	Gene::54432
Compound::DB00694	CuG	Gene::1301
Compound::DB01024	CuG	Gene::29083
Compound::DB00694	CuG	Gene::4924
Compound::DB00997	CuG	Gene::3800
Compound::DB08881	CuG	Gene::2548
Compound::DB00783	CuG	Gene::28966
Compound::DB00570	CuG	Gene::6443
Compound::DB00773	CuG	Gene::80149
Compound::DB01137	CuG	Gene::64167
Compound::DB00188	CuG	Gene::1022
Compound::DB00432	CuG	Gene::1643
Compound::DB08881	CuG	Gene::9361
Compound::DB08877	CuG	Gene::27161
Compound::DB00878	CuG	Gene::54541
Compound::DB00982	CuG	Gene::8204
Compound::DB00831	CuG	Gene::1022
Compound::DB09020	CuG	Gene::10818
Compound::DB01254	CuG	Gene::79716
Compound::DB00878	CuG	Gene::29978
Compound::DB00305	CuG	Gene::6284
Compound::DB00973	CuG	Gene::2817
Compound::DB01273	CuG	Gene::2139
Compound::DB00679	CuG	Gene::23139
Compound::DB00441	CuG	Gene::581
Compound::DB06803	CuG	Gene::10209
Compound::DB01092	CuG	Gene::147179
Compound::DB00381	CuG	Gene::4758
Compound::DB00620	CuG	Gene::1318
Compound::DB00977	CuG	Gene::9903
Compound::DB01195	CuG	Gene::1021
Compound::DB01396	CuG	Gene::9958
Compound::DB00530	CuG	Gene::10610
Compound::DB00188	CuG	Gene::25865
Compound::DB00398	CuG	Gene::211
Compound::DB06287	CuG	Gene::9289
Compound::DB00563	CuG	Gene::10120
Compound::DB01188	CuG	Gene::5154
Compound::DB08604	CuG	Gene::79094
Compound::DB00934	CuG	Gene::1301
Compound::DB00900	CuG	Gene::9641
Compound::DB01054	CuG	Gene::79643
Compound::DB08865	CuG	Gene::624
Compound::DB01092	CuG	Gene::23099
Compound::DB00390	CuG	Gene::84159
Compound::DB00694	CuG	Gene::51449
Compound::DB00679	CuG	Gene::5167
Compound::DB00756	CuG	Gene::54541
Compound::DB08800	CuG	Gene::2770
Compound::DB01034	CuG	Gene::23522
Compound::DB08865	CuG	Gene::23097
Compound::DB01065	CuG	Gene::1021
Compound::DB08865	CuG	Gene::2064
Compound::DB00762	CuG	Gene::10797
Compound::DB00570	CuG	Gene::9903
Compound::DB00363	CuG	Gene::8869
Compound::DB00755	CuG	Gene::2000
Compound::DB00445	CuG	Gene::4851
Compound::DB01273	CuG	Gene::976
Compound::DB00591	CuG	Gene::2958
Compound::DB00445	CuG	Gene::2760
Compound::DB00336	CuG	Gene::154
Compound::DB00154	CuG	Gene::1786
Compound::DB00938	CuG	Gene::3422
Compound::DB00857	CuG	Gene::6696
Compound::DB01092	CuG	Gene::4794
Compound::DB08806	CuG	Gene::9143
Compound::DB01008	CuG	Gene::8835
Compound::DB00434	CuG	Gene::22809
Compound::DB00970	CuG	Gene::780
Compound::DB00374	CuG	Gene::51317
Compound::DB00762	CuG	Gene::8795
Compound::DB00570	CuG	Gene::23764
Compound::DB00434	CuG	Gene::5997
Compound::DB01234	CuG	Gene::55179
Compound::DB08865	CuG	Gene::2804
Compound::DB00353	CuG	Gene::9710
Compound::DB01234	CuG	Gene::3909
Compound::DB01204	CuG	Gene::11160
Compound::DB01273	CuG	Gene::2065
Compound::DB00783	CuG	Gene::84890
Compound::DB00947	CuG	Gene::9124
Compound::DB00679	CuG	Gene::3157
Compound::DB00170	CuG	Gene::2669
Compound::DB01273	CuG	Gene::23041
Compound::DB00374	CuG	Gene::5788
Compound::DB00445	CuG	Gene::64374
Compound::DB08881	CuG	Gene::10302
Compound::DB06287	CuG	Gene::10610
Compound::DB00420	CuG	Gene::230
Compound::DB00970	CuG	Gene::8546
Compound::DB00643	CuG	Gene::51341
Compound::DB00518	CuG	Gene::26574
Compound::DB01054	CuG	Gene::23131
Compound::DB00970	CuG	Gene::9603
Compound::DB01103	CuG	Gene::1070
Compound::DB00324	CuG	Gene::2289
Compound::DB01030	CuG	Gene::23705
Compound::DB00170	CuG	Gene::81566
Compound::DB00678	CuG	Gene::154
Compound::DB00810	CuG	Gene::596
Compound::DB00445	CuG	Gene::7077
Compound::DB08865	CuG	Gene::3964
Compound::DB00877	CuG	Gene::2954
Compound::DB04865	CuG	Gene::4289
Compound::DB00518	CuG	Gene::26994
Compound::DB00444	CuG	Gene::57804
Compound::DB00412	CuG	Gene::10797
Compound::DB00188	CuG	Gene::79571
Compound::DB02546	CuG	Gene::54504
Compound::DB00928	CuG	Gene::2113
Compound::DB09020	CuG	Gene::51026
Compound::DB01074	CuG	Gene::6309
Compound::DB01043	CuG	Gene::5580
Compound::DB00570	CuG	Gene::8609
Compound::DB00317	CuG	Gene::2817
Compound::DB00641	CuG	Gene::85236
Compound::DB01243	CuG	Gene::4609
Compound::DB00381	CuG	Gene::64342
Compound::DB00997	CuG	Gene::27122
Compound::DB00477	CuG	Gene::26227
Compound::DB01103	CuG	Gene::123803
Compound::DB00224	CuG	Gene::23635
Compound::DB08865	CuG	Gene::1326
Compound::DB08901	CuG	Gene::2263
Compound::DB01273	CuG	Gene::8434
Compound::DB00188	CuG	Gene::27032
Compound::DB00374	CuG	Gene::965
Compound::DB00398	CuG	Gene::467
Compound::DB01618	CuG	Gene::64943
Compound::DB00882	CuG	Gene::8878
Compound::DB08901	CuG	Gene::54438
Compound::DB00758	CuG	Gene::7015
Compound::DB00523	CuG	Gene::3486
Compound::DB00398	CuG	Gene::7936
Compound::DB01179	CuG	Gene::2113
Compound::DB04865	CuG	Gene::9641
Compound::DB00643	CuG	Gene::1454
Compound::DB00170	CuG	Gene::6236
Compound::DB00832	CuG	Gene::10057
Compound::DB01234	CuG	Gene::80746
Compound::DB00302	CuG	Gene::10730
Compound::DB01024	CuG	Gene::4794
Compound::DB00188	CuG	Gene::51167
Compound::DB08860	CuG	Gene::1891
Compound::DB00091	CuG	Gene::54867
Compound::DB01166	CuG	Gene::4118
Compound::DB06287	CuG	Gene::5743
Compound::DB00291	CuG	Gene::581
Compound::DB08881	CuG	Gene::4595
Compound::DB01616	CuG	Gene::23212
Compound::DB01420	CuG	Gene::25803
Compound::DB01024	CuG	Gene::3909
Compound::DB01229	CuG	Gene::8343
Compound::DB00928	CuG	Gene::29889
Compound::DB08860	CuG	Gene::8974
Compound::DB01074	CuG	Gene::8900
Compound::DB08865	CuG	Gene::80232
Compound::DB00866	CuG	Gene::9641
Compound::DB06616	CuG	Gene::3156
Compound::DB00481	CuG	Gene::4232
Compound::DB01229	CuG	Gene::4023
Compound::DB00091	CuG	Gene::8900
Compound::DB01204	CuG	Gene::4201
Compound::DB04842	CuG	Gene::63874
Compound::DB00188	CuG	Gene::164
Compound::DB00374	CuG	Gene::54623
Compound::DB00997	CuG	Gene::5257
Compound::DB06803	CuG	Gene::9181
Compound::DB01053	CuG	Gene::79080
Compound::DB00091	CuG	Gene::10802
Compound::DB00162	CuG	Gene::55652
Compound::DB00434	CuG	Gene::83743
Compound::DB00570	CuG	Gene::55700
Compound::DB01396	CuG	Gene::481
Compound::DB00541	CuG	Gene::64750
Compound::DB02546	CuG	Gene::4125
Compound::DB00170	CuG	Gene::4929
Compound::DB00539	CuG	Gene::55620
Compound::DB00553	CuG	Gene::4794
Compound::DB06287	CuG	Gene::8476
Compound::DB00170	CuG	Gene::694
Compound::DB01234	CuG	Gene::2309
Compound::DB00409	CuG	Gene::54442
Compound::DB00982	CuG	Gene::3430
Compound::DB00288	CuG	Gene::5997
Compound::DB00970	CuG	Gene::4846
Compound::DB01030	CuG	Gene::4482
Compound::DB00253	CuG	Gene::1052
Compound::DB00726	CuG	Gene::3988
Compound::DB00928	CuG	Gene::6018
Compound::DB00444	CuG	Gene::5997
Compound::DB00130	CuG	Gene::5290
Compound::DB00361	CuG	Gene::2887
Compound::DB01104	CuG	Gene::11182
Compound::DB01177	CuG	Gene::79132
Compound::DB01396	CuG	Gene::8202
Compound::DB08881	CuG	Gene::1666
Compound::DB01623	CuG	Gene::1718
Compound::DB01179	CuG	Gene::10163
Compound::DB08860	CuG	Gene::10559
Compound::DB01420	CuG	Gene::55604
Compound::DB00481	CuG	Gene::826
Compound::DB01177	CuG	Gene::57017
Compound::DB01406	CuG	Gene::5867
Compound::DB00091	CuG	Gene::2887
Compound::DB00613	CuG	Gene::23635
Compound::DB01254	CuG	Gene::847
Compound::DB04865	CuG	Gene::54881
Compound::DB08881	CuG	Gene::284325
Compound::DB00170	CuG	Gene::1959
Compound::DB00844	CuG	Gene::23338
Compound::DB00441	CuG	Gene::115817
Compound::DB00223	CuG	Gene::58472
Compound::DB01273	CuG	Gene::7849
Compound::DB01030	CuG	Gene::6915
Compound::DB01053	CuG	Gene::11072
Compound::DB01590	CuG	Gene::2771
Compound::DB01103	CuG	Gene::4303
Compound::DB00896	CuG	Gene::54541
Compound::DB00647	CuG	Gene::6443
Compound::DB01179	CuG	Gene::90861
Compound::DB08911	CuG	Gene::644
Compound::DB01034	CuG	Gene::2730
Compound::DB01030	CuG	Gene::8321
Compound::DB00170	CuG	Gene::23210
Compound::DB00367	CuG	Gene::4289
Compound::DB01204	CuG	Gene::79095
Compound::DB02546	CuG	Gene::8896
Compound::DB00091	CuG	Gene::1534
Compound::DB01092	CuG	Gene::23360
Compound::DB01199	CuG	Gene::4072
Compound::DB01211	CuG	Gene::8835
Compound::DB00445	CuG	Gene::2664
Compound::DB08881	CuG	Gene::10456
Compound::DB00928	CuG	Gene::2274
Compound::DB00361	CuG	Gene::3265
Compound::DB08860	CuG	Gene::5366
Compound::DB01074	CuG	Gene::833
Compound::DB01253	CuG	Gene::23131
Compound::DB01590	CuG	Gene::3096
Compound::DB00970	CuG	Gene::393
Compound::DB00136	CuG	Gene::1050
Compound::DB01103	CuG	Gene::9761
Compound::DB01024	CuG	Gene::6443
Compound::DB00934	CuG	Gene::4864
Compound::DB00637	CuG	Gene::3157
Compound::DB01396	CuG	Gene::85236
Compound::DB00643	CuG	Gene::5899
Compound::DB00928	CuG	Gene::7358
Compound::DB08941	CuG	Gene::23378
Compound::DB04868	CuG	Gene::9738
Compound::DB00850	CuG	Gene::11197
Compound::DB01254	CuG	Gene::5106
Compound::DB00625	CuG	Gene::6909
Compound::DB00374	CuG	Gene::1846
Compound::DB01366	CuG	Gene::5997
Compound::DB00717	CuG	Gene::2804
Compound::DB08911	CuG	Gene::79921
Compound::DB01074	CuG	Gene::23558
Compound::DB01179	CuG	Gene::3675
Compound::DB00997	CuG	Gene::6692
Compound::DB00188	CuG	Gene::2673
Compound::DB08881	CuG	Gene::79961
Compound::DB01095	CuG	Gene::53916
Compound::DB00288	CuG	Gene::3315
Compound::DB00443	CuG	Gene::10550
Compound::DB01177	CuG	Gene::5698
Compound::DB00641	CuG	Gene::3156
Compound::DB01229	CuG	Gene::11197
Compound::DB00878	CuG	Gene::5106
Compound::DB00390	CuG	Gene::9043
Compound::DB08911	CuG	Gene::26232
Compound::DB00715	CuG	Gene::9695
Compound::DB00762	CuG	Gene::85377
Compound::DB01204	CuG	Gene::6915
Compound::DB01179	CuG	Gene::7296
Compound::DB08911	CuG	Gene::8503
Compound::DB08912	CuG	Gene::93210
Compound::DB00928	CuG	Gene::10456
Compound::DB08860	CuG	Gene::4817
Compound::DB00923	CuG	Gene::57192
Compound::DB00441	CuG	Gene::6714
Compound::DB04865	CuG	Gene::57018
Compound::DB09020	CuG	Gene::3895
Compound::DB01016	CuG	Gene::4258
Compound::DB00877	CuG	Gene::64743
Compound::DB08881	CuG	Gene::11325
Compound::DB00188	CuG	Gene::55108
Compound::DB01234	CuG	Gene::84890
Compound::DB08881	CuG	Gene::1643
Compound::DB04844	CuG	Gene::5627
Compound::DB00783	CuG	Gene::11325
Compound::DB08866	CuG	Gene::2769
Compound::DB00643	CuG	Gene::1212
Compound::DB00928	CuG	Gene::23645
Compound::DB01179	CuG	Gene::8312
Compound::DB00188	CuG	Gene::7319
Compound::DB00170	CuG	Gene::3628
Compound::DB00997	CuG	Gene::6616
Compound::DB09020	CuG	Gene::7852
Compound::DB00170	CuG	Gene::10221
Compound::DB00180	CuG	Gene::1475
Compound::DB01254	CuG	Gene::2548
Compound::DB01034	CuG	Gene::3162
Compound::DB00530	CuG	Gene::843
Compound::DB06803	CuG	Gene::6810
Compound::DB00206	CuG	Gene::63874
Compound::DB00810	CuG	Gene::23635
Compound::DB01234	CuG	Gene::6150
Compound::DB01396	CuG	Gene::55602
Compound::DB00229	CuG	Gene::64422
Compound::DB00938	CuG	Gene::6319
Compound::DB00367	CuG	Gene::1836
Compound::DB00762	CuG	Gene::3383
Compound::DB00997	CuG	Gene::64080
Compound::DB08974	CuG	Gene::5715
Compound::DB01179	CuG	Gene::7082
Compound::DB00643	CuG	Gene::81
Compound::DB01092	CuG	Gene::10845
Compound::DB01177	CuG	Gene::23556
Compound::DB01273	CuG	Gene::3937
Compound::DB01590	CuG	Gene::9150
Compound::DB00398	CuG	Gene::3475
Compound::DB00822	CuG	Gene::23657
Compound::DB01254	CuG	Gene::3398
